conv_id,n_utterances,n_tokens,topics,type,speaker1_id,speaker1_age_cat,speaker1_gender,speaker1_educ,speaker2_id,speaker2_age_cat,speaker2_gender,speaker2_educ
SPG4,3853,37072,"['family members', 'cooking', 'aquaculture', 'spain', 'travel', 'pets', 'environmental conservation', 'train journeys', 'an ex boyfriend', 'work', 'dishonesty at work', 'liquidation', 'death penalty', 'airbnb', 'thorpe (mp)']","['discussing', 'explaining', 'anecdote telling', 'making arrangements', 'buying/selling']",S0454,30_39,F,4_graduate,S0579,90_99,M,2_secondary
SPHJ,1429,13051,"['discussing the menu in the hotel', 'having opinions & expressing them', 'homelessness & charitable giving', 'teaching english', 'cooking', 'clearing the clutter & plans for later that day.']","['discussing', 'explaining']",S0618,40_49,F,4_graduate,S0619,19_29,F,5_postgrad
SPHZ,232,1926,"['restaurants', 'place names', 'driving', 'buses', 'houses', 'cathedrals']","['discussing', 'explaining', 'inquiring', 'complaining']",S0058,19_29,F,4_graduate,S0179,19_29,M,5_postgrad
SPJR,456,7115,"['family', 'work', 'sign language classes', 'babies', 'diet', 'tv']","['discussing', 'explaining', 'inquiring', 'complaining', 'requesting']",S0525,40_49,F,4_graduate,S0615,19_29,F,4_graduate
SPLU,874,8310,"['meal', 'work', 'family', 'television. ']","['discussing', 'inquiring', 'complaining', 'requesting']",S0525,40_49,F,4_graduate,S0614,50_59,M,2_secondary
SPM5,513,3536,"['control systems', 'mg cars', 'work ethics', 'getting things done.']","['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling']",S0486,60_69,F,4_graduate,S0535,70_79,M,2_secondary
SPMV,582,5221,['local area compared with belfast; transporting house contents to belfast by van by'],"['discussing', 'explaining', 'advising ']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SPTQ,379,4274,"['health', 'green party', 'jobs', 'boot sales', 'relationships.']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0281,60_69,M,4_graduate,S0355,60_69,M,2_secondary
SPVY,1003,9117,"['comedy', 'superstition', 'policemen', 'publicity', 'university', 'holidays']","['discussing', 'explaining', 'anecdote telling']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SPXV,484,5142,"['food', 'habits', 'friends', 'relationships. ']","['discussing', 'explaining', 'inquiring', 'inviting', 'anecdote telling']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
SPXW,703,10182,"['innovations in education', 'strategic directions for publishing companies and telecommunication companies i.e. mobile phone suppliers and service suppliers', 'ict', 'business strategies', 'project management', '']","['discussing', 'explaining', 'inquiring', 'advising', 'announcing']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
SPXX,418,6134,"['the north east', 'work', 'fashion', 'bands']","['discussing', 'explaining', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SPY2,940,8952,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']","['discussing', 'explaining', 'inquiring', 'anouncing', 'anecdote telling', 'making arrangements']",S0486,60_69,F,4_graduate,S0524,70_79,M,4_graduate
SPYD,1247,9413,"['terrorism', 'politics', 'men', 'a small worm found in a box of raspberries', '']","['discussing', 'inquiring', 'complaining', 'advising']",S0529,19_29,F,3_sixthform,S0530,19_29,F,3_sixthform
SPZA,421,4111,"['books', 'flowers', 'cooking', 'utensils', 'taking blood', 'dissection', 'college']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
SQ2C,490,6599,"['science', 'cosmology', 'geek fashion', 'bling', 'food']",['discussing'],S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SQ2W,600,6656,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work', 'house']","['discussing', 'explaining', 'inquiring', 'complaining', 'requestion', 'inviting', 'announcing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
SQ37,1097,11342,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']","['discussingm explaining', 'inquiring', 'advising', 'anecdote telling']",S0282,50_59,F,5_postgrad,S0650,80_89,M,5_postgrad
SQ55,400,3488,['work'],['discussing'],S0055,19_29,F,5_postgrad,S0139,19_29,F,3_sixthform
SQ63,325,3364,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],"['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0486,60_69,F,4_graduate,S0536,70_79,M,5_postgrad
SQ68,591,4736,"['college', 'friends', 'poetry', 'phones', 'bank', 'accents,']","['discussing', 'explaining', 'anecdote telling ']",S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
SQ6L,606,7689,"['linguistics', 'research', 'holidays']","['discussing', 'explaining']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SQ82,620,7480,['religion; private school; studying at university; religion versus science. '],"['discussing', 'explaining', 'anecdote telling']",S0607,30_39,F,5_postgrad,S0644,30_39,F,5_postgrad
SQ9R,820,10721,['planning next few months; getting rid of possessions; doing too much; a theory of life.'],"['discussing', 'explaining', 'advising', 'making arrangements']",S0607,30_39,F,5_postgrad,S0644,30_39,F,5_postgrad
SQEF,255,2043,"['gadgets', 'buying online', 'airbnb', 'pizza', 'family members', 'furniture', 'emails', 'ipads', 'daily routine - bedtime']","['discussing', 'explaining', 'making arrangements', 'buying/selling']",S0454,30_39,F,4_graduate,S0579,90_99,M,2_secondary
SQG4,1582,11974,"['the baby starting nursery', 'going back to work', 'future holidays', 'baby weening', 'tv']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising']",S0525,40_49,F,4_graduate,S0623,19_29,F,4_graduate
SQHY,724,7631,"['greetings', 'train journeys', 'university', 'anon', ""anon's family"", 'journey home', 'family', 'recordings', ""dad's birthday"", 'the weather', 'driving', 'extended family', 'health', 'anon at university', 'travel', 'dairy intolerance', ""anon's clubs"", 'driving routes', 'injuries', 'the band', 'christmas', 'dinner', 'broken clothes', 'curry', '']","['discussing', 'explaining', 'inquiring', 'making arrangements']",S0192,19_29,M,4_graduate,S0199,50_59,F,3_sixthform
SQRA,517,4025,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']","['discussing', 'explaining', 'inquiring', 'complaining', 'inviting', 'announcing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0451,19_29,F,4_graduate
SQS3,380,4399,['health issues'],"['discussing', 'explaining', 'inquiring', 'advising']",S0015,60_69,F,5_postgrad,S0281,60_69,M,4_graduate
SQWN,765,6826,"['landmarks along the thames path', 'beaches', 'getting to know where you live', 'finding a pub', 'millennium dome', 'river thames.']",['discussing'],S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
SQWW,523,5806,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0281,60_69,M,4_graduate,S0355,60_69,M,2_secondary
SR8N,943,12456,"['family', 'plants', 'cookery']","['discussing', 'explaining', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SR96,368,5210,"['relationships', 'food', 'work', 'studying', 'family', 'future plans', 'domestic issues', 'birthdays']","['discussing', 'explaining', 'anecdote telling']",S0167,19_29,F,4_graduate,S0378,19_29,F,5_postgrad
SR9W,703,5575,['science  general activities  anecdotes tv license studying jokes'],"['discussing', 'anecdote telling', 'telling jokes']",S0670,19_29,M,4_graduate,S0671,19_29,M,4_graduate
SRBZ,624,9464,"['birdsong identification', 'alarm clocks', 'feeding birds', 'the dentist', 'nosebleeds', 'feeding birds', 'gardening', 'elderly women', 'throat cancer', 'mutual friends']","['discussing', 'explaining', 'anecdote telling']",S0238,50_59,F,5_postgrad,S0389,60_69,F,5_postgrad
SRCA,249,3192,"['friday evening', 'valentine’s day', 'cinema', 'movies', 'food', 'restaurants', 'problems', 'shopping', 'accents']","['discussing', 'explaining', 'complaining', 'advising', 'anecdote telling', 'telling jokes']",S0275,19_29,F,3_sixthform,S0276,19_29,F,3_sixthform
SRCD,870,8559,"['landmarks along the thames', 'o2 arena', 'not owning a car', 'going on holiday with family', 'american cup measurements', 'philosophical questions. ']","['discussing', 'complaining']",S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
SRD5,872,13530,"['the recording process', 'a neighbour', 'physiotherapy', 'bad joints', 'clothes', 'weight and diets', 'food']","['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling']",S0282,50_59,F,5_postgrad,S0293,19_29,F,2_secondary
SRDJ,304,3823,['how hard it is to learn spanish / different language learning methodologies / nations where people speak two languages (catalan/castillian etc.) '],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising']",S0247,60_69,F,4_graduate,S0248,60_69,M,3_sixthform
SRF6,306,2690,['clothes'],"['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SRFV,1300,18447,"['museums', 'parking', 'work', 'shopping', 'weddings', 'moving house', 'christmas and presents', 'interview for a masters', 'money', 'future plans', 'pets']","['discussing', 'explaining', 'anecdote telling']",S0253,19_29,M,4_graduate,S0274,19_29,M,5_postgrad
SRG8,504,3381,"['work', 'house']","['discussing', 'explaining', 'complaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SRGA,774,6537,"['future plans', 'religion ', 'friendships and living with friends']","['discussing', 'advising']",S0671,19_29,M,4_graduate,S0672,19_29,M,4_graduate
SRK4,198,1966,"['friends', 'students', 'nuclear power']","['discussing', 'explaining', 'anecdote telling']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SRKV,404,4107,"['planning what to eat', 'happy valley tv show', 'décor of pub', 'university', 'coat', 'music', 'cat.']",['discussing'],S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
SRN2,177,1696,"['recording devices', 'food', 'computers']","['discussing', 'explaining', 'inquiring', 'complaining']",S0058,19_29,F,4_graduate,S0179,19_29,M,5_postgrad
SRNC,1562,11328,"['planning for a charity rally: visa application discussions', 'donations', 'planning', 'passport photos: printing/taking', 'putting ads on gumtree']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'requesting', 'anecdote telling', 'making arrangements']",S0584,19_29,M,4_graduate,S0587,19_29,M,4_graduate
SRND,215,2608,"['holidays', 'time off', 'valencia', '']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0428,19_29,F,5_postgrad,S0432,19_29,F,4_graduate
SRNT,599,6259,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present situation']","['discussing', 'explaining', 'inquiring', 'anecdote telling', 'making arrangements ']",S0144,30_39,M,5_postgrad,S0281,60_69,M,4_graduate
SRRQ,928,11082,"['children', 'trip', 'a-levels', 'shopping']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0517,40_49,F,4_graduate,S0558,50_59,F,3_sixthform
SRRS,456,4841,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']","['discussing', 'explaining', 'inquiring', 'complaining', 'requesting', 'inviting', 'announcing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0441,19_29,F,5_postgrad
SRTU,614,4911,['teaching'],"['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SRVD,362,2544,[],"['discussing', 'explaining', 'anecdote telling']",S0058,19_29,F,4_graduate,S0179,19_29,M,5_postgrad
SRVR,480,6406,"['arrangements', 'extended family', 'mortgages', 'sickness', 'english', 'food', 'finance', 'movies', 'memories']","['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling', 'making arrangements', 'apologizing']",S0192,19_29,M,4_graduate,S0227,50_59,M,3_sixthform
SRW5,485,4717,['books and travel'],"['discussing', 'explaining', 'anecdote telling']",S0364,30_39,M,5_postgrad,S0420,30_39,M,5_postgrad
SRWD,537,6102,"['local authority trees outside anon’s house', 'leeds triathlon and disruption on 12 june', 'about selling things to a shop in harehills', 'leeds', 'other shops in leeds', 'bicycle', 'bags for life carrier bags local authority recycling and bin issues']","['discussing', 'explaining', 'complaining', 'anecdote telling', 'making arrangements']",S0679,50_59,F,5_postgrad,S0680,60_69,F,4_graduate
SRZT,112,2368,"['travel', 'photography', 'weather conditions']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0367,30_39,M,3_sixthform,S0420,30_39,M,5_postgrad
ST39,209,2662,"['work', 'body hair', 'shaving']",['discussing'],S0202,19_29,F,3_sixthform,S0208,19_29,F,3_sixthform
ST47,760,7832,"['studies', 'academic research', 'design', 'advertising', 'tv', 'food', 'weekend activities', 'jobs', 'sport', 'advice about writing a research project']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', ' requesting']",S0018,30_39,F,5_postgrad,S0125,30_39,F,5_postgrad
ST62,531,6213,"['photography', 'japan', 'badgers']","['discussing', 'inquiring', 'anecdote telling', 'telling jokes ']",S0181,30_39,M,4_graduate,S0182,19_29,F,4_graduate
ST64,477,4756,['no info'],['discussing'],S0012,70_79,M,2_secondary,S0013,60_69,F,3_sixthform
ST67,1198,13541,"['electric cars', 'journey', 'caravan', 'traffic', 'sun cream/ sunlight', 'vegetarianism', 'food/cooking', 'money', 'showers/ water', 'university accommodation', 'swimming/ sea', 'car park', 'global warming', 'forests/ wildlife', 'foxhunting', 'animals', 'evolution', 'species', 'mountains', 'vegetables/ food production', 'diving', 'submarines', 'directions', 'broadcasting/ speaking', 'trains', 'languages', 'countries', 'weather', 'daphne du maurier', 'books', 'navigation', '']","['discussing', 'explaining', 'anecdote telling', 'making arrangements']",S0421,11_18,F,3_sixthform,S0423,50_59,M,2_secondary
STAQ,239,3141,"['sex', 'erectile dysfunction']",['discussing'],S0202,19_29,F,3_sixthform,S0208,19_29,F,3_sixthform
STBF,211,4193,"['bonfire night', 'festivals', 'fireworks', 'valencia']","['discussing', 'explaining', 'requesting', 'anecdote telling']",S0428,19_29,F,5_postgrad,S0432,19_29,F,4_graduate
STEY,262,4094,"['politics', 'right-to-buy', 'renting buildings', 'jeremy corbyn', 'housing', 'guardian articles', 'immigration', 'labour leadership election.']","['discussing', 'explaining', 'inquiring', 'requesting', 'anecdote telling']",S0456,40_49,M,5_postgrad,S0463,40_49,M,2_secondary
STGP,344,5933,"['mattresses', 'lectures', 'university topics']","['discussing', 'explaining', 'inquiring', 'complaining']",S0202,19_29,F,3_sixthform,S0208,19_29,F,3_sixthform
STK7,256,3685,[],"['discussing', 'explaining', 'complaining', 'anecdote telling', 'telling jokes']",S0487,19_29,F,9_unknown,S0488,19_29,F,3_sixthform
STKV,1781,13086,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']","['discussing', 'explaining', 'inquiring', 'complaining', 'inviting', 'announcing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0451,19_29,F,4_graduate
STLZ,487,9247,"['personal learning networks', 'students’ higher education studies and summer jobs/part-time work', 'developing learning materials', 'and location rebels.']","['discussing', 'explaining', 'inquiring', 'advising', 'anecdote telling']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
STMM,1438,12683,"['university doubts', 'future careers', 'celebrities', 'babies']","['discussing', 'advising', 'anecdote telling', 'telling jokes']",S0529,19_29,F,3_sixthform,S0530,19_29,F,3_sixthform
STNX,652,6368,"['babies', 'teaching', 'friends']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
STRH,181,1992,"['football', 'knitting', 'olympics', 'baby names']","['discussing', 'explaining', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
STRW,532,4354,['films'],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0083,60_69,F,2_secondary,S0084,19_29,F,5_postgrad
STUM,814,6928,['physics teachers our form tutor school stories 17 again (film) english reading lessons people at school'],"['discussing', 'explaining', 'inquiring', 'complaining', 'announcing', 'anecdote telling']",S0324,11_18,F,2_secondary,S0325,11_18,F,2_secondary
STV6,179,2317,"['new research findings into getting a good night’s sleep', 'going camping', 'getting lost in a city', 'finding a good route into a city', 'and discussing a pilot’s flying ability. ']","['discussing', 'explaining', 'anecdote telling']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
STVQ,199,2020,[],"['discussing', 'explaining', 'inquiring', 'advising', 'requesting']",S0320,30_39,F,3_sixthform,S0443,60_69,F,4_graduate
STW7,843,7218,"['cooking', 'perfume', 'accents', 'flowers', 'friends on facebook', 'fireplace']","['discussing', 'making arrangements']",S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
STY2,537,6592,"['sports', 'uni', 'work', 'bands']","['discussing', 'explaining', 'inquiring']",S0202,19_29,F,3_sixthform,S0203,19_29,M,3_sixthform
STZ3,553,8268,"['sports', 'uni', 'work', 'bands']","['discussing', 'explaining', 'inquiring']",S0202,19_29,F,3_sixthform,S0203,19_29,M,3_sixthform
SU3C,1498,14158,"['neighbours moving house', 'menopause', 'age', 'driving', 'christmas and new year', 'skiing', 'broken watch']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising']",S0517,40_49,F,4_graduate,S0558,50_59,F,3_sixthform
SU6W,348,5004,"['personality traits', '  spiritual journeys', 'soul mates', 'visiting periods in history', 'imaginary parties']","['discussing', 'inquiring', 'complaining', 'anecdote telling', 'making arrangements', 'apologizing']",S0022,30_39,F,4_graduate,S0023,40_49,M,3_sixthform
SU82,4360,39575,[],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0041,19_29,F,4_graduate,S0084,19_29,F,5_postgrad
SUEL,873,6525,"['sport', 'food', 'pets', 'universities', 'holidays']","['discussing', 'explaining', 'inquiring', 'complaining', 'requesting', 'inviting', 'anecdote telling', 'making arrangements', 'telling jokes ']",S0070,40_49,M,5_postgrad,S0180,30_39,M,5_postgrad
SUGJ,1010,15738,['conversion of a space. activities taking place in the building. generating income. marketing the business. buying new furniture. relationships with tenants and users. birds. maintenance. fire escapes. storage. holiday cover and arrangements. staffing arrangements and pay. upcoming bookings. '],"['discussing', 'explaining', 'inquiring', 'advising', 'requesting', 'anecdote telling']",S0282,50_59,F,5_postgrad,S0645,30_39,M,3_sixthform
SUHT,274,4143,"['discussing norwich vs. cambridge', 'making plans to move to a different city/place. ']","['discussing', 'explaining', 'complaining', 'anecdote telling', 'making arrangements', 'telling jokes']",S0261,40_49,M,4_graduate,S0262,40_49,F,5_postgrad
SUNM,3211,34076,"['referendum', 'piano', 'family', 'local events', 'sixth form', 'car park passes', 'driving', 'illness', 'people from the past', 'sport', 'exercise', 'holidays and baby']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0517,40_49,F,4_graduate,S0558,50_59,F,3_sixthform
SUPB,526,4873,"['yoga', 'neighbours', 'singing', 'relationships', 'future']","['discussing', 'explaining', 'inquiring', 'announcing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0444,19_29,F,4_graduate
SUPV,1105,9571,"['clearing the clutter', '‘my dad wrote a porno’ podcasts', 'book review', 'how we each spent the weekend', 'weather', 'time', 'friendships', 'parties', 'fat thursday & ash wednesday', 'weight', 'drinking (alcohol)', 'cooking.']","['discussing', 'explaining']",S0618,40_49,F,4_graduate,S0619,19_29,F,5_postgrad
SUU4,252,4034,"['politics', 'football', 'the government', 'new labour', 'tony blair', 'stake-']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0456,40_49,M,5_postgrad,S0463,40_49,M,2_secondary
SUUE,1719,10251,['our life experiences and the jobs we’ve had.'],"['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'requesting', 'inviting', 'anecdote telling', 'telling jokes']",S0262,40_49,F,5_postgrad,S0371,Unknown,M,4_graduate
SUZS,479,4622,"['drinking', 'friends', 'pugs', 'cats']","['discussing', 'explaining', 'complaining', 'anecdote telling', 'telling jokes']",S0405,11_18,M,3_sixthform,S0555,11_18,M,3_sixthform
SV28,1245,12629,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']","['discussing', 'explaining', 'inquiring', 'requesting', 'anecdote telling', 'making arrangements']",S0192,19_29,M,4_graduate,S0198,19_29,F,4_graduate
SV2N,1009,9472,"['food and drink', 'neighbours', 'work', 'money', 'crime', 'mobile phones']","['discussing', 'explaining', 'inquiring', 'complaining']",S0018,30_39,F,5_postgrad,S0019,60_69,F,3_sixthform
SV2V,2532,23830,"['food', 'identity', 'friends']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0041,19_29,F,4_graduate,S0084,19_29,F,5_postgrad
SV3M,177,3678,"['social media', 'tv', 'podcasts.']","['discussing', 'explaining']",S0618,40_49,F,4_graduate,S0619,19_29,F,5_postgrad
SV4W,1170,17309,"['food', 'habits', 'friends', 'relationships', 'work', 'future planning. ']","['disciussing', 'explaining', 'inquiring', 'complaining', 'inviting', 'announcing', 'anecdote telling', 'making arrangements']",S0439,19_29,F,4_graduate,S0444,19_29,F,4_graduate
SV8E,829,10657,"['travel', 'grandchildren', 'pensions', 'retirement', 'family']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0519,50_59,F,4_graduate,S0520,30_39,F,4_graduate
SVBG,584,5339,['libraries'],['discussing'],S0035,30_39,F,5_postgrad,S0132,19_29,F,5_postgrad
SVBH,1511,17480,"['family', 'travelling']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling', 'making arrangements ']",S0083,60_69,F,2_secondary,S0084,19_29,F,5_postgrad
SVBJ,1688,18351,"['film', 'celebrities tv & radio', 'music', 'conspiracy theories', 'marriage', 'work', 'education']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0018,30_39,F,5_postgrad,S0093,40_49,M,4_graduate
SVBN,385,3000,"['babies', 'tv', 'study']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SVCS,390,6496,"['music', 'twitter', 'taxation']","['discussing', 'explaining']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SVCT,520,5355,"['shakespeare', 'sarcasm', 'skill learning and “winning”', 'surnames and nicknames', 'golf', 'places of work']","['discussing', 'inquiring', 'ancedote telling']",S0670,19_29,M,4_graduate,S0671,19_29,M,4_graduate
SVCW,768,5423,"['photos', 'friends', 'travel']","['discussing', 'explaining']",S0024,30_39,F,5_postgrad,S0144,30_39,M,5_postgrad
SVDV,960,10400,"['weather', 'economics and financial services', 'local area', 'wealth', 'local authorities', 'politics', 'modern life', 'culture', 'history', 'places', 'transport', 'rural life', 'people', 'music', 'outdoor pursuits', 'events', 'plan for day', 'roadworks', 'food and drink', 'illness', 'aviation', 'gardening', 'education', 'retail', 'future plans', 'companies', 'canals', 'navigation', 'technology', 'poverty', 'hotels', '     ']","['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling', 'telling jokes']",S0392,11_18,M,2_secondary,S0480,60_69,M,4_graduate
SVED,919,7475,"['college', 'weekend plans', 'food', 'music', 'transport', 'shoes', 'family', 'books', 'theatre', 'childhood tv', 'crowdsourcing', 'internet communities']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0509,11_18,F,2_secondary,S0510,40_49,F,5_postgrad
SVET,538,7127,"['tv', 'friends', 'pintrest', 'birthdays']","['discussing', 'explaining', 'anecdote telling', 'buying/selling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SVFD,490,4890,"['friends', 'relationships', 'step parenting', 'independence']",['discussing'],S0411,40_49,F,5_postgrad,S0417,40_49,F,9_unknown
SVFH,1314,12046,"['films', 'the dentist', 'holidays', 'books', 'gigs', 'food', 'football', 'writing', 'accents', 'tv shows', 'music', 'citibikes']","['discussing', 'explaining', 'inquiring', 'anecdote telling', 'telling jokes']",S0250,19_29,M,5_postgrad,S0253,19_29,M,4_graduate
SVH7,1510,15591,"['dancing lessons', 'holidays', 'old english', 'university work', 'tv shows', 'ageism', 'celebrities', 'friends', 'charities', 'the route for the journey', 'football', 'medicine', 'cars', 'lovefilm', 'metric and imperial', 'song lyrics.']","['discussing', 'explaining', 'inquiring', 'anecdote telling']",S0058,19_29,F,4_graduate,S0179,19_29,M,5_postgrad
SVKF,487,6812,"['unemployment', 'work', 'university fees', 'musicals']","['discussing', 'explaining', 'anecdote telling']",S0037,19_29,F,5_postgrad,S0115,30_39,M,5_postgrad
SVN6,542,3796,"[""how was your weekend; football players' young children; snooker players; gardening; marking students' work; entry ino the police force and the armed forces""]","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'announcing', 'anecdote telling,']",S0426,60_69,M,5_postgrad,S0427,60_69,M,5_postgrad
SVNL,1667,14647,"['making plans', 'sport', 'driving', 'weather', 'money', 'family', 'law', 'work', 'pets', 'books']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'making arangements', 'apologizing ']",S0018,30_39,F,5_postgrad,S0019,60_69,F,3_sixthform
SVNZ,210,3773,['daily routine; vices – cigarettes and alcohol; common sense vs. intelligence; different cultures/feminism'],"['discussing', 'explaining', 'inquiring', 'complaining', 'anecdote telling']",S0022,30_39,F,4_graduate,S0023,40_49,M,3_sixthform
SVPK,578,7087,['work and friend’s relationship with boyfriend. '],"['discussing', 'explaining', 'complaining', 'announcing', 'anecdote telling', 'making arrangements', 'apologising']",S0439,19_29,F,4_graduate,S0444,19_29,F,4_graduate
SVT6,1331,11806,"['what the speakers see on the journey', 'trip expenses', 'social arrangements & friends', 'clearing the clutter & travelling', 'hitchhikers', 'food', 'friendships.']",['discussing'],S0618,40_49,F,4_graduate,S0619,19_29,F,5_postgrad
SVVK,1682,12980,"['work', 'conference']","['discussing', 'explaining', 'complaining']",S0320,30_39,F,3_sixthform,S0322,30_39,F,4_graduate
SVWU,437,5596,"['scottish referendum', 'online forums']","['discussing', 'explaining', 'inquiring', 'complaining', 'advising', 'anecdote telling']",S0336,19_29,F,5_postgrad,S0337,19_29,M,3_sixthform
SVXP,633,9822,"['food', 'prisons', 'immigration', 'current events']","['discussing', 'explianing']",S0453,30_39,M,4_graduate,S0454,30_39,F,4_graduate
SVXT,1340,12183,"['upcoming family events', 'general catch up']","['discussing', 'inquiring', 'complaining', 'inviting', 'anouncing', 'making arrangements']",S0525,40_49,F,4_graduate,S0623,19_29,F,4_graduate
SW4Z,333,3301,"['creating a petition to save local library from demolition', 'work shifts', 'local borough decisions', 'mnemonics', 'brain training  ']","['discussing', 'explaining', 'complaining']",S0588,40_49,F,4_graduate,S0589,40_49,M,4_graduate
SW55,430,4385,"['computers', 'kelly brook', 'documents', 'banking', 'corpus linguistics', 'flights', 'scanning', 'cooking']","['discussing', 'explaining', 'inquiring', 'advising']",S0192,19_29,M,4_graduate,S0227,50_59,M,3_sixthform
SW98,1105,13111,"['rented accommodation', 'travel', 'studying', 'driving', 'working abroad', 'buying a house']","['discussing', 'inquiring', 'complaining', 'advising']",S0002,19_29,F,5_postgrad,S0018,30_39,F,5_postgrad
SWBG,540,4742,['recent family gathering'],"['discussing', 'explaining', 'inquiring']",S0251,50_59,F,5_postgrad,S0252,11_18,M,3_sixthform
SWD7,208,2319,"['holidays', 'jobs', 'family', 'visiting countries']","['discussing', 'inquiring', 'anecdote telling']",S0428,19_29,F,5_postgrad,S0432,19_29,F,4_graduate
